,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
76,0.55849546,0.057505522,0.39259082,0.03168597,0.40756145,0.037632767,0.5923029,0.023263564,0.37767175,0.008548159,0.41943392,0.043512996,0.6645397,0.06602632,0.5748317,0.006187236
77,0.55808574,0.067146964,0.39033744,0.02584538,0.39744422,0.042915955,0.59171104,0.028265413,0.38080853,0.009236793,0.40628895,0.060672987,0.66516393,0.065745674,0.5773002,0.009901015
78,0.5468276,0.07144185,0.38963914,0.028269589,0.4013713,0.058489814,0.5927719,0.025860023,0.37803856,0.0071844533,0.41360915,0.058797564,0.66300565,0.0656158,0.5790852,0.004361558
79,0.54665965,0.044407185,0.3935971,0.03119808,0.40669513,0.038743254,0.5991583,0.02138829,0.380572,0.0097389035,0.40957916,0.05822933,0.6643828,0.06547775,0.5777227,0.006889923
80,0.55709904,0.049571387,0.39066216,0.02857274,0.41348583,0.06028436,0.59875035,0.01958345,0.38102105,0.009189299,0.4144806,0.051533848,0.6642549,0.06520161,0.5770338,0.006633155
81,0.56419533,0.04585655,0.39064273,0.027523551,0.41023928,0.055041946,0.6050856,0.019224009,0.37422356,0.006572743,0.42424616,0.036178593,0.6650082,0.06480907,0.5779464,0.010742654
82,0.5618253,0.051188562,0.3972152,0.033813324,0.3964302,0.057032168,0.6078987,0.02026257,0.37753484,0.0026451568,0.43941712,0.021458017,0.6631015,0.06491223,0.5795192,0.009576527
83,0.5607403,0.04838382,0.39353165,0.031409837,0.38897127,0.033282276,0.6053629,0.02403771,0.38123402,0.010030747,0.4426211,0.032481886,0.6615445,0.06336725,0.57951576,0.008569988
84,0.55908906,0.06067587,0.39384252,0.033809148,0.39141878,0.038630437,0.6091252,0.019427199,0.3786056,0.007068408,0.44275948,0.03501268,0.6610221,0.06374419,0.58087665,0.010045631
85,0.5722392,0.06265683,0.3949429,0.036180075,0.40739337,0.046290267,0.61173165,0.017556053,0.37783402,0.008846935,0.4396133,0.03600771,0.6623205,0.063191004,0.5874123,0.009893491
86,0.57185555,0.05951611,0.39618513,0.038826615,0.41998583,0.048653994,0.611294,0.014991349,0.37925786,0.013836889,0.44229922,0.030888243,0.66118485,0.06453713,0.5845539,0.01216042
87,0.5762382,0.05183403,0.39313704,0.035401605,0.43657476,0.07260648,0.6135187,0.014421342,0.37306866,0.0035772612,0.44419587,0.023702798,0.6627729,0.06347576,0.5843414,0.011055031
88,0.574065,0.04512438,0.3985428,0.03635758,0.4313701,0.056616016,0.6105815,0.016373826,0.37813497,0.003931018,0.43716875,0.030573582,0.6619907,0.062940195,0.582646,0.013163327
89,0.5638591,0.045516342,0.3994347,0.03661845,0.41293383,0.039515484,0.60907304,0.019627383,0.3770204,0.007805777,0.429359,0.011385851,0.66258025,0.06465392,0.5815705,0.01636895
90,0.563985,0.03728449,0.39506805,0.037532102,0.41960913,0.040965967,0.61048263,0.015824035,0.37259108,0.008222863,0.41212663,0.036744174,0.66317356,0.065543234,0.57966644,0.01564128
91,0.57864404,0.046655226,0.39207554,0.033705086,0.4308296,0.07274073,0.61145896,0.020666866,0.37867755,0.008927014,0.40915272,0.043153044,0.6644615,0.06516346,0.5813233,0.011864432
92,0.580914,0.053033024,0.39764416,0.036323037,0.4358028,0.070782825,0.6131156,0.022046085,0.37733477,0.0060126926,0.4115212,0.038373716,0.66538584,0.06754299,0.5864109,0.011848722
93,0.5875333,0.058040455,0.3935997,0.032074656,0.4307316,0.061505992,0.6128081,0.02276154,0.37833577,0.008779436,0.41090897,0.037836917,0.66543186,0.06671466,0.58436304,0.014059461
94,0.58011806,0.06336247,0.39703035,0.034487214,0.4107152,0.03781048,0.61708325,0.02314889,0.38005906,0.00989481,0.40576616,0.04408975,0.6645684,0.06559787,0.5822269,0.010142625
95,0.5749729,0.061165623,0.3929789,0.032337155,0.4153668,0.04273075,0.61755127,0.024158265,0.37869564,0.01124772,0.40871537,0.036025625,0.6647685,0.064825125,0.5878127,0.009698545
96,0.5734774,0.052081216,0.3913762,0.033079464,0.4312068,0.0507078,0.6184344,0.023847433,0.37602815,0.009421745,0.40707684,0.044107176,0.6671628,0.0669961,0.5871073,0.014070698
97,0.57705456,0.055310134,0.39125448,0.031348314,0.4050015,0.043120135,0.6150136,0.020947661,0.3750287,0.0075213066,0.39886555,0.05362266,0.66573703,0.06741337,0.5915362,0.010506232
98,0.58051413,0.0603785,0.39088583,0.031813074,0.4196208,0.03949676,0.61796284,0.02528155,0.37644926,0.006696509,0.40151897,0.049904827,0.6659438,0.0667567,0.5898499,0.011738226
99,0.5883768,0.06480823,0.39240283,0.030325174,0.41872048,0.04029286,0.6187482,0.020908944,0.377413,0.004616296,0.40739974,0.037761856,0.666363,0.067061,0.5905182,0.015762093
100,0.5885936,0.062399898,0.39641714,0.032212194,0.42038584,0.058124974,0.6193261,0.020683331,0.37538928,0.0062029962,0.4107693,0.03331461,0.6676961,0.068280324,0.5869177,0.017118694
