,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
82,0.1483538,0.03197056,0.5860164,0.010491777,0.076223984,0.07046508,0.09544705,0.013093164,0.016875463,0.012799475,0.081125855,0.0857936,0.217863,0.09749492,0.17595437,0.05544419
83,0.14894947,0.031320445,0.5899811,0.008800598,0.08680967,0.07396604,0.09804181,0.0122860465,0.017958585,0.01132193,0.08518903,0.08549147,0.21590292,0.100064196,0.17594384,0.053446703
84,0.14915974,0.031067975,0.5897853,0.009482235,0.07467766,0.041632555,0.098257616,0.010798877,0.018072356,0.011240071,0.08770567,0.0852793,0.21689105,0.09963489,0.1771057,0.055438776
85,0.14760333,0.032267112,0.58902115,0.010392059,0.07804959,0.039547406,0.09860933,0.014290124,0.019337758,0.008467678,0.08605398,0.088436864,0.21951349,0.09876211,0.17899926,0.05546417
86,0.1474067,0.031902213,0.5889671,0.009829738,0.07511668,0.02923869,0.09882508,0.011180592,0.012383216,0.0102004185,0.08451799,0.07814694,0.21801043,0.09619471,0.17959395,0.056623258
87,0.1495843,0.030325115,0.58836526,0.008780524,0.07056989,0.041282814,0.101156056,0.0112962425,0.01999618,0.007056675,0.09115724,0.07894322,0.2161378,0.09948252,0.18160066,0.05881186
88,0.15057388,0.029541869,0.5885079,0.01207675,0.07831941,0.041660946,0.102260716,0.010618016,0.01892386,0.014713792,0.092864476,0.084763035,0.21990497,0.10471716,0.1800319,0.05487509
89,0.15005203,0.03033516,0.5843327,0.016872264,0.08754116,0.06755523,0.10454851,0.016545607,0.019921815,0.013360255,0.09288006,0.07429176,0.22542326,0.10404121,0.18246782,0.05951538
90,0.14855017,0.031933323,0.57735693,0.024562858,0.07991067,0.058957834,0.10371877,0.012089151,0.024036158,0.012672868,0.087966956,0.06379389,0.22288743,0.10120095,0.1827397,0.058728598
91,0.14983286,0.03118243,0.57697994,0.023882376,0.082221635,0.055753697,0.101779774,0.009335166,0.021792928,0.008493033,0.08359214,0.0547698,0.22204947,0.10142901,0.18616782,0.061119683
92,0.15037596,0.031040454,0.58512473,0.014303486,0.101914644,0.05898541,0.10296711,0.007898537,0.022810834,0.008824817,0.0879205,0.057895914,0.22387104,0.103092626,0.18538925,0.06220617
93,0.1516741,0.030943416,0.5837496,0.011687603,0.08763786,0.047297448,0.10395917,0.009924165,0.026070043,0.006740384,0.08791764,0.0616092,0.22230235,0.10359482,0.18458064,0.061813865
94,0.15043995,0.03181871,0.58229405,0.012151075,0.088072956,0.06463624,0.10569632,0.008684873,0.01802605,0.008569405,0.07930837,0.055598836,0.22349255,0.10342206,0.18727282,0.061729457
95,0.15087214,0.030875938,0.58409065,0.010481316,0.064984605,0.05151762,0.112377405,0.012108638,0.021190265,0.008028195,0.07525141,0.057135962,0.22246626,0.104361884,0.18716207,0.060730632
96,0.14965,0.03139383,0.5831974,0.012261392,0.08579694,0.06322562,0.11132536,0.008903611,0.015835267,0.006387392,0.07408422,0.06553626,0.2230668,0.101572275,0.18703286,0.05988035
97,0.15077421,0.030798176,0.5844796,0.01224769,0.07499425,0.05255633,0.113164574,0.01078831,0.021275748,0.008770046,0.067257635,0.061671086,0.22321706,0.102750175,0.18741608,0.0631812
98,0.15130952,0.030414319,0.58564866,0.012688313,0.08076626,0.061169744,0.11305934,0.0069859023,0.028059116,0.0103624435,0.05737036,0.048068225,0.22175798,0.10172694,0.18926282,0.06243494
99,0.15234385,0.030214274,0.58652914,0.01063687,0.0828844,0.049431,0.11436537,0.007169564,0.020943409,0.008070027,0.053733796,0.05901831,0.2235039,0.10260829,0.18633775,0.06275228
100,0.15431392,0.030381933,0.589598,0.009673178,0.0828978,0.05782218,0.11611372,0.00906175,0.024673373,0.008387223,0.050144695,0.05494926,0.22339387,0.10089524,0.18808465,0.06215548
